Customer_id,First_name,Last_name,Country,Gender,Age,Winning_percentage,Days_Since_Last_Bet,Income_Level_(k),Total_Amount_wagered,Average_Bet_Amount,Active_Days,Total_Number_of_Bets,Total_Amount_Wagered,Number_of_Bonuses_Received,Amount_of_Bonuses_Received,Revenue_from_Bonuses,Increase_in_bets_after_bonus,Increase_in_wagering_after_bonus,Should_Receive_Bonus,withdraw_frequency
444005,Christopher,Davis,India,Female,30,10,4,26338,22796,390.0,12,19.0,35661.0,54.0,496.0,1530.0,358.0,32132.0,0,Monthly
801267,Dana,Sanchez,Mexico,Female,69,15,2,27523,10949,356.0,50,32.0,35981.0,41.0,551.0,3415.0,360.0,20356.0,0,Weekly
181296,Cynthia,Owen,Mexico,Male,66,41,30,22136,1924,656.0,338,31.0,57208.0,54.0,497.0,2990.0,382.0,33482.0,0,Daily
382105,Meredith,Gibbs,India,Male,23,74,12,26248,541,511.0,13,28.0,46792.0,65.0,494.0,1985.0,403.0,31538.0,1,Monthly
688905,Joshua,Park,Brazil,Male,39,6,27,29879,111,447.0,352,29.0,53525.0,60.0,729.0,1629.0,341.0,33907.0,0,Daily
388100,Tim,Harris,Argentina,Female,22,59,9,26559,1237,688.0,10,34.0,62461.0,68.0,598.0,2930.0,297.0,22994.0,0,Monthly
350879,Vickie,Berry,Argentina,Male,49,31,21,21008,7261,395.0,45,24.0,55313.0,44.0,303.0,2496.0,247.0,35749.0,1,Weekly
923151,Michael,Macias,Brazil,Female,24,25,31,24382,17304,482.0,53,29.0,57239.0,48.0,570.0,1936.0,223.0,27224.0,0,Weekly
767061,Gary,Petersen,India,Female,26,58,19,38023,14747,585.0,54,33.0,53941.0,62.0,696.0,2447.0,267.0,24803.0,0,Weekly
208265,Amanda,Buckley,Brazil,Female,40,33,36,26713,69454,682.0,51,31.0,57181.0,63.0,750.0,4487.0,399.0,32412.0,0,Weekly
147030,Jennifer,Dunlap,Brazil,Male,63,65,20,43092,3561,640.0,7,23.0,53307.0,62.0,581.0,3531.0,353.0,37357.0,0,Monthly
908934,Elizabeth,Taylor,India,Male,22,19,32,56903,3453,505.0,12,21.0,54010.0,63.0,287.0,1871.0,222.0,26948.0,0,Monthly
571883,Kristin,Thompson,Brazil,Male,65,49,30,30173,3449,366.0,331,29.0,47397.0,50.0,358.0,3536.0,221.0,20944.0,0,Daily
513204,Amanda,Schwartz,India,Female,25,12,34,34185,4254,644.0,6,36.0,49783.0,49.0,489.0,1920.0,266.0,27814.0,1,Occasionally
841628,Sandra,Harris,Brazil,Female,51,56,29,27567,12613,616.0,8,27.0,52741.0,42.0,495.0,2342.0,264.0,28777.0,1,Monthly
672381,Joseph,Murray,Argentina,Female,61,39,28,30724,8648,483.0,306,32.0,54264.0,45.0,455.0,3488.0,204.0,14536.0,0,Daily
532549,Gregory,Powell,Argentina,Male,54,43,17,29805,1797,805.0,46,20.0,50614.0,41.0,437.0,3152.0,292.0,33765.0,0,Weekly
991565,Eduardo,Clark,Argentina,Female,25,75,14,27207,24238,515.0,9,26.0,52321.0,44.0,293.0,1331.0,263.0,12865.0,0,Monthly
525949,Christopher,Cross,Argentina,Male,70,67,33,34893,4067,502.0,9,31.0,59762.0,48.0,440.0,1840.0,227.0,27305.0,0,Occasionally
690666,Amanda,Mora,Argentina,Male,46,18,18,37915,11629,397.0,351,26.0,49279.0,49.0,476.0,2612.0,337.0,34358.0,0,Daily
287065,Ebony,Brown,Mexico,Male,22,69,37,21925,9016,662.0,8,33.0,52052.0,46.0,652.0,3460.0,376.0,27789.0,1,Occasionally
884925,Nathan,Mccoy,Mexico,Female,21,69,11,21239,9311,476.0,8,27.0,65510.0,53.0,521.0,1681.0,301.0,32008.0,1,Occasionally
140262,James,Ramos,Argentina,Male,66,38,36,51295,8817,501.0,13,33.0,53722.0,50.0,711.0,3529.0,344.0,27429.0,0,Monthly
370624,Pamela,Edwards,India,Female,33,44,29,23866,19832,602.0,9,37.0,69793.0,50.0,521.0,3158.0,102.0,14678.0,0,Monthly
470253,Jamie,Taylor,Mexico,Male,51,74,29,20985,8882,484.0,51,27.0,49423.0,37.0,466.0,2535.0,162.0,23658.0,1,Weekly
538018,Benjamin,Williamson,India,Male,25,10,39,33724,4988,361.0,53,29.0,49706.0,38.0,633.0,2369.0,310.0,27896.0,0,Weekly
581148,Mary,Armstrong,India,Male,28,57,10,23690,29996,570.0,12,38.0,60312.0,53.0,696.0,3455.0,238.0,19213.0,1,Monthly
243950,Andrew,Cooper,Mexico,Male,62,43,3,20430,15453,447.0,12,17.0,51348.0,56.0,742.0,2556.0,423.0,38156.0,1,Monthly
975434,Stanley,Branch,Mexico,Male,21,17,4,27593,46907,539.0,51,21.0,53270.0,56.0,660.0,2802.0,276.0,26980.0,0,Weekly
255807,Amber,Ferguson,Mexico,Male,53,10,16,24851,19077,423.0,349,30.0,40081.0,43.0,531.0,2326.0,331.0,34342.0,0,Daily
451278,William,Green,Argentina,Female,22,37,16,25578,48963,437.0,5,24.0,34332.0,43.0,623.0,3551.0,253.0,24505.0,1,Occasionally
543240,Kristie,Barr,India,Male,28,5,34,20525,11425,192.0,50,23.0,30467.0,33.0,668.0,934.0,254.0,16917.0,0,Weekly
614417,Brandon,Ramirez,Mexico,Male,48,7,19,33719,8344,558.0,7,25.0,58672.0,48.0,596.0,2405.0,356.0,28142.0,1,Monthly
600031,Terri,Lynch,Mexico,Male,65,79,4,42187,29803,476.0,50,15.0,50544.0,53.0,579.0,2975.0,269.0,18506.0,1,Weekly
390513,Ashley,Reyes,Brazil,Male,57,27,27,40426,5263,301.0,3,25.0,40701.0,44.0,393.0,2221.0,327.0,26387.0,0,No
691841,Elizabeth,Nguyen,Brazil,Female,62,43,23,26020,14391,494.0,7,23.0,58232.0,41.0,613.0,3900.0,351.0,26141.0,0,Occasionally
544604,Adam,Foster,Mexico,Female,70,15,6,28546,8742,593.0,7,34.0,53628.0,58.0,642.0,2324.0,220.0,21881.0,0,Occasionally
368406,Betty,Lewis,India,Male,47,28,10,71669,6634,720.0,7,28.0,94127.0,58.0,590.0,2995.0,246.0,15947.0,0,Monthly
117256,Dwayne,Mata,Argentina,Female,24,10,3,24568,2638,703.0,51,31.0,50603.0,62.0,955.0,2856.0,228.0,13428.0,0,Weekly
134607,Shawn,Kim,India,Male,42,16,10,26202,20074,616.0,14,26.0,55669.0,59.0,572.0,2534.0,251.0,25671.0,1,Monthly
204554,Heather,Clark,Mexico,Female,59,10,7,39294,8610,556.0,319,35.0,68489.0,62.0,634.0,2749.0,268.0,26682.0,0,Daily
974197,Michelle,Rodriguez,Argentina,Male,25,9,8,22584,31314,319.0,7,23.0,44300.0,26.0,501.0,1947.0,257.0,17191.0,0,Occasionally
393227,Eric,Brooks,India,Female,30,55,23,37048,10116,360.0,343,24.0,34361.0,31.0,519.0,2348.0,259.0,23406.0,0,Daily
912345,Matthew,Lewis,Mexico,Male,20,49,28,26318,1581,498.0,343,29.0,43665.0,55.0,680.0,4116.0,263.0,18660.0,0,Daily
183130,Darryl,Cross,India,Female,26,61,36,25870,9199,325.0,14,28.0,49480.0,45.0,529.0,1857.0,205.0,33754.0,0,Monthly
718719,Aaron,Hunter,Brazil,Male,69,44,4,25025,47244,624.0,54,27.0,36824.0,50.0,513.0,2489.0,252.0,16911.0,0,Weekly
945422,Paul,Cook,India,Female,27,22,9,22082,11814,342.0,50,21.0,27802.0,50.0,452.0,2408.0,286.0,25364.0,0,Weekly
224968,Samuel,Shelton,India,Female,61,54,21,24848,35326,411.0,8,36.0,56745.0,63.0,578.0,2310.0,205.0,32022.0,0,Monthly
325216,Austin,Williams,Brazil,Male,47,79,27,26151,42011,655.0,51,34.0,62588.0,46.0,449.0,3106.0,175.0,20387.0,0,Weekly
202702,Daniel,Flynn,India,Male,36,24,2,25713,22603,424.0,47,30.0,48470.0,49.0,363.0,2180.0,214.0,31333.0,0,Weekly
328454,Brian,Peck,Argentina,Female,20,32,26,58559,14354,611.0,49,29.0,51344.0,45.0,553.0,3970.0,263.0,24927.0,0,Weekly
244105,Bridget,Thompson,Argentina,Male,35,49,3,28232,1153,508.0,50,30.0,61930.0,34.0,519.0,2811.0,346.0,19295.0,0,Weekly
884013,Jessica,Elliott,India,Male,30,16,38,23838,2117,550.0,48,27.0,39806.0,58.0,429.0,3005.0,364.0,23946.0,1,Weekly
625151,Bridget,Blevins,Brazil,Male,57,73,25,28723,4224,438.0,53,24.0,70381.0,53.0,473.0,1299.0,234.0,22764.0,1,Weekly
909476,Jeffrey,Smith,Brazil,Female,55,42,19,22818,37897,542.0,313,39.0,57065.0,47.0,468.0,1618.0,263.0,22973.0,0,Daily
597872,Courtney,Rodriguez,Argentina,Male,49,39,3,30996,5530,368.0,46,36.0,50807.0,45.0,371.0,2357.0,233.0,17320.0,0,Weekly
632994,Bryan,Carter,India,Female,42,61,3,23504,29887,508.0,14,29.0,54835.0,38.0,502.0,2172.0,212.0,21543.0,0,Monthly
832047,Jasmine,Ramos,Mexico,Male,31,56,25,22850,49557,451.0,14,29.0,59369.0,32.0,349.0,1899.0,292.0,23447.0,1,Monthly
319546,Edward,Khan,India,Female,37,15,7,20270,6502,459.0,49,21.0,47721.0,38.0,610.0,3199.0,221.0,25962.0,0,Weekly
488922,Katherine,Luna,Mexico,Male,65,12,32,23887,634,486.0,11,24.0,58598.0,71.0,495.0,3398.0,294.0,20735.0,0,Monthly
590144,Lydia,Collins,Argentina,Female,28,9,15,29534,13962,395.0,327,26.0,72812.0,71.0,526.0,2262.0,239.0,23318.0,0,Daily
188887,Larry,Chandler,India,Female,37,54,17,48935,15360,646.0,48,31.0,63023.0,57.0,490.0,2911.0,291.0,12859.0,1,Weekly
920457,Cory,Wilson,Brazil,Male,59,62,14,20783,19314,473.0,348,18.0,30227.0,48.0,519.0,4073.0,280.0,20129.0,0,Daily
740743,Teresa,Johnson,Argentina,Female,68,73,15,22531,5581,328.0,52,28.0,38715.0,42.0,305.0,2195.0,292.0,26361.0,1,Weekly
833598,Randy,Wilkins,Argentina,Male,59,57,2,23758,27104,494.0,6,30.0,44311.0,43.0,419.0,1705.0,158.0,19394.0,1,Occasionally
851838,Jeremy,Rosales,Argentina,Male,52,32,17,30462,20998,676.0,13,31.0,57186.0,56.0,547.0,3499.0,286.0,30593.0,1,Monthly
680964,Sara,Ball,Argentina,Female,48,26,2,21719,23500,538.0,54,30.0,46448.0,36.0,554.0,3670.0,177.0,23357.0,0,Weekly
128757,Shannon,James,India,Male,55,34,17,22107,14294,554.0,320,28.0,58259.0,41.0,534.0,2519.0,140.0,28764.0,1,Daily
330132,Robert,Wiggins,Argentina,Male,21,24,10,34990,16395,344.0,50,28.0,47142.0,37.0,817.0,2103.0,291.0,29738.0,0,Weekly
582041,Paul,Mathis,Brazil,Female,52,39,23,54091,6060,615.0,6,29.0,42259.0,38.0,545.0,2647.0,270.0,18369.0,1,Occasionally
765734,Emily,Moore,Argentina,Female,68,64,19,26967,17530,570.0,50,29.0,46559.0,63.0,613.0,2178.0,434.0,40382.0,0,Weekly
654879,Christy,Clark,India,Female,67,7,6,26538,27578,509.0,9,28.0,64426.0,40.0,281.0,2206.0,247.0,22887.0,0,Occasionally
306596,Johnny,Phillips,Argentina,Male,23,38,32,24302,6883,311.0,301,21.0,50226.0,45.0,562.0,2879.0,150.0,23575.0,1,Daily
643082,Michael,Cook,Mexico,Female,35,61,26,35844,14977,69.0,6,24.0,37801.0,29.0,487.0,1426.0,252.0,22999.0,1,Occasionally
928382,David,Jackson,Brazil,Male,41,28,6,29154,21315,283.0,53,19.0,22350.0,21.0,446.0,2744.0,216.0,18923.0,0,Weekly
803053,Emily,Reyes,Mexico,Male,34,6,6,29453,21598,530.0,9,41.0,73211.0,60.0,760.0,2312.0,366.0,28931.0,0,Occasionally
227541,Johnathan,Bennett,Brazil,Female,57,50,4,24451,10493,468.0,52,19.0,64933.0,62.0,512.0,3381.0,215.0,25663.0,1,Weekly
171717,Kelly,Medina,Mexico,Female,60,47,14,26150,22007,436.0,7,25.0,49966.0,46.0,442.0,3179.0,260.0,13125.0,1,Occasionally
102157,Rachel,Paul,Brazil,Male,41,74,39,21544,6346,363.0,7,24.0,53909.0,52.0,420.0,2889.0,260.0,30857.0,0,Occasionally
285036,Eddie,Rodriguez,Argentina,Male,65,45,24,23787,28634,532.0,14,24.0,24846.0,58.0,551.0,2660.0,310.0,32913.0,0,Monthly
383344,Tara,Coleman,Argentina,Female,65,26,38,46888,5964,508.0,8,9.0,31298.0,41.0,480.0,3282.0,147.0,6711.0,1,Monthly
190267,Joshua,Crawford,India,Male,62,61,30,21921,23458,350.0,50,23.0,49537.0,59.0,356.0,2444.0,269.0,18815.0,0,Weekly
144550,Eric,Mcintyre,Mexico,Female,56,24,22,22585,14934,752.0,53,29.0,53218.0,62.0,956.0,3517.0,364.0,15259.0,1,Weekly
655426,Joshua,Le,India,Male,66,10,9,25166,5703,585.0,54,28.0,69773.0,58.0,614.0,4067.0,384.0,34518.0,1,Weekly
504406,Becky,Mccormick,Mexico,Male,39,37,9,23908,11573,490.0,53,29.0,45279.0,31.0,313.0,2316.0,145.0,19048.0,1,Weekly
789147,Caleb,Davis,India,Female,28,10,6,49302,8899,584.0,11,23.0,48907.0,28.0,305.0,1308.0,192.0,18581.0,0,Monthly
573394,Richard,Harris,Argentina,Male,45,39,35,29102,13763,343.0,7,23.0,50941.0,35.0,551.0,2728.0,206.0,24736.0,1,Monthly
546824,Danny,Lopez,Argentina,Female,30,55,6,33927,14333,803.0,11,26.0,59567.0,70.0,711.0,2345.0,249.0,39275.0,1,Monthly
767882,Nicholas,Moore,Argentina,Male,37,38,6,30305,34233,620.0,321,48.0,54221.0,43.0,392.0,2432.0,261.0,22340.0,0,Daily
108497,Brittany,Cole,Argentina,Female,65,6,31,35877,8187,678.0,10,33.0,44521.0,77.0,714.0,2827.0,144.0,27471.0,0,Monthly
540105,Juan,Nelson,Mexico,Female,66,32,36,22235,8491,361.0,7,21.0,32463.0,42.0,759.0,1754.0,307.0,36923.0,0,Occasionally
779722,Matthew,Taylor,Brazil,Female,52,50,34,25694,5900,402.0,5,35.0,57193.0,43.0,498.0,2606.0,206.0,21311.0,0,Occasionally
366271,Tina,Schmidt,Brazil,Female,45,70,38,38738,9271,514.0,342,26.0,42729.0,76.0,663.0,1796.0,284.0,31289.0,0,Daily
132265,Richard,Alvarez,Mexico,Female,27,16,34,22984,11672,813.0,13,21.0,35347.0,39.0,636.0,2267.0,248.0,38633.0,0,Monthly
334674,Stanley,Cuevas,Brazil,Male,56,57,26,23338,11751,679.0,353,26.0,52750.0,57.0,488.0,1414.0,170.0,16800.0,0,Daily
880882,Martha,Ford,Argentina,Female,37,9,39,47891,10345,489.0,10,25.0,63690.0,37.0,625.0,3084.0,366.0,29980.0,0,Monthly
725639,Theresa,Hunt,India,Female,58,6,34,21490,8577,517.0,45,32.0,60144.0,52.0,555.0,1876.0,226.0,32407.0,1,Weekly
798054,Cassie,Sanders,Argentina,Female,35,26,37,30349,9209,499.0,7,25.0,36229.0,37.0,577.0,3844.0,300.0,27088.0,1,Monthly
303928,Robert,Wilkinson,Mexico,Female,35,57,35,20675,41975,596.0,52,31.0,59277.0,61.0,372.0,2504.0,224.0,35100.0,1,Weekly
542738,Craig,Mays,Argentina,Female,56,21,22,79077,955,296.0,347,14.0,70797.0,58.0,364.0,1839.0,272.0,30201.0,0,Daily
328805,Jennifer,Cook,Argentina,Female,49,51,29,26655,35331,435.0,8,25.0,43548.0,43.0,525.0,3688.0,239.0,20335.0,0,Monthly
862193,Cindy,Reed,Argentina,Female,34,13,20,23186,47389,515.0,52,33.0,67021.0,59.0,681.0,2818.0,280.0,29638.0,1,Weekly
600134,Alison,Chang,Argentina,Male,52,16,38,20598,27871,493.0,48,40.0,56047.0,39.0,523.0,2039.0,216.0,21264.0,0,Weekly
252227,Donna,Henderson,Brazil,Female,58,34,37,38755,3927,450.0,7,35.0,49198.0,28.0,305.0,1525.0,203.0,22364.0,1,Monthly
788696,Brittney,Terry,Argentina,Female,29,79,25,30580,640,418.0,325,13.0,48980.0,47.0,776.0,2434.0,338.0,21310.0,0,Daily
209838,Brian,Alexander,Mexico,Male,22,53,17,35645,2748,519.0,341,35.0,57912.0,24.0,177.0,1401.0,169.0,20087.0,0,Daily
281477,Robert,Hernandez,India,Male,46,25,3,25258,428,497.0,5,33.0,37632.0,29.0,297.0,1797.0,290.0,24461.0,1,Occasionally
874236,Derrick,Sanchez,India,Female,67,7,32,21758,7108,257.0,8,19.0,36254.0,34.0,362.0,1756.0,229.0,23528.0,1,Occasionally
648574,Kathy,Patel,Argentina,Female,51,33,3,55931,3858,588.0,7,35.0,62853.0,55.0,614.0,1993.0,197.0,20139.0,1,Monthly
179766,Amanda,Johnson,Mexico,Male,36,47,16,32193,955,492.0,335,19.0,45744.0,32.0,530.0,3515.0,168.0,24180.0,1,Daily
335340,Todd,Vang,India,Female,25,71,24,37635,3637,525.0,307,27.0,62424.0,36.0,288.0,2081.0,236.0,13566.0,0,Daily
831000,Walter,Young,India,Female,57,30,1,25632,37703,527.0,7,38.0,48102.0,52.0,733.0,3036.0,391.0,33390.0,0,Monthly
765017,Luis,Anderson,India,Male,46,45,17,27682,11914,505.0,8,40.0,51315.0,43.0,506.0,2280.0,278.0,20873.0,1,Monthly
961692,Crystal,Wong,India,Female,47,14,32,20122,235,347.0,5,28.0,37750.0,32.0,487.0,3533.0,334.0,24824.0,1,Occasionally
244346,Brooke,Underwood,Mexico,Male,44,38,30,27576,2736,528.0,9,35.0,48011.0,36.0,600.0,2983.0,288.0,19415.0,1,Monthly
416065,Eileen,Turner,Brazil,Female,62,46,39,22490,43127,141.0,351,24.0,27093.0,16.0,472.0,2455.0,271.0,29978.0,1,Daily
370117,Dawn,Jones,Mexico,Male,34,78,35,45200,15687,600.0,11,26.0,56343.0,40.0,532.0,3728.0,215.0,26380.0,1,Monthly
106035,Jessica,Hawkins,India,Female,69,74,39,95409,18509,448.0,6,24.0,86039.0,46.0,621.0,1504.0,294.0,20401.0,0,Occasionally
220236,Theresa,Todd,Argentina,Male,46,57,9,26710,36556,692.0,12,41.0,54623.0,68.0,716.0,4096.0,241.0,33410.0,1,Monthly
455875,Jennifer,Ward,Argentina,Female,51,67,30,53252,10945,478.0,8,25.0,57732.0,59.0,573.0,2700.0,341.0,21302.0,1,Occasionally
637563,Joshua,Nguyen,Mexico,Female,41,57,29,23971,2587,367.0,7,29.0,39518.0,37.0,537.0,1557.0,154.0,21161.0,0,Occasionally
145148,Linda,Ruiz,India,Male,26,62,3,26750,25874,642.0,3,31.0,69384.0,47.0,479.0,1200.0,292.0,24458.0,1,No
431484,Vanessa,Carpenter,India,Male,45,45,20,20642,2391,269.0,14,34.0,69068.0,56.0,503.0,1596.0,356.0,31323.0,1,Monthly
151625,Robin,Jones,Mexico,Female,21,74,38,21144,9601,478.0,14,29.0,64235.0,66.0,848.0,3231.0,286.0,17207.0,1,Monthly
173381,Robert,Petersen,Mexico,Male,47,63,19,27563,1663,442.0,51,33.0,41174.0,37.0,413.0,865.0,269.0,30637.0,1,Weekly
942300,Steven,Walker,Mexico,Female,39,52,4,23425,847,444.0,49,38.0,47933.0,65.0,637.0,3082.0,303.0,23600.0,0,Weekly
297945,Donald,Acevedo,Argentina,Female,50,71,39,20419,4021,285.0,319,12.0,27931.0,52.0,584.0,2605.0,290.0,21659.0,0,Daily
654070,Megan,Lucas,India,Female,60,79,29,22997,73366,537.0,6,24.0,45766.0,27.0,656.0,3431.0,281.0,34061.0,0,Occasionally
670282,David,Kim,India,Female,50,16,26,24565,857,369.0,8,27.0,46310.0,58.0,589.0,2231.0,151.0,26717.0,0,Monthly
833321,Ronald,Hall,Brazil,Female,42,40,15,29834,16097,494.0,49,25.0,44544.0,54.0,629.0,2106.0,252.0,24979.0,1,Weekly
853974,Ashley,Gordon,Argentina,Male,44,56,16,21900,1131,577.0,349,28.0,55839.0,66.0,603.0,2220.0,261.0,30437.0,0,Daily
422258,Cassandra,Hooper,India,Female,60,70,22,33296,16027,613.0,325,19.0,49471.0,47.0,533.0,3444.0,312.0,13694.0,1,Daily
115522,Julia,Solis,Argentina,Female,49,73,38,44278,7439,259.0,53,17.0,51586.0,27.0,389.0,2657.0,307.0,14370.0,1,Weekly
985751,Julie,Anderson,India,Female,51,40,28,25544,29011,553.0,50,34.0,41418.0,64.0,485.0,1921.0,281.0,36448.0,1,Weekly
134194,Jesus,Frazier,India,Male,33,41,17,28961,1765,421.0,51,15.0,25594.0,47.0,580.0,3795.0,357.0,28964.0,0,Weekly
970686,Breanna,Gardner,Brazil,Female,35,69,34,22696,9705,599.0,54,31.0,43397.0,43.0,320.0,874.0,268.0,23013.0,1,Weekly
857614,Jamie,Chung,Argentina,Male,27,71,13,22405,11984,587.0,51,21.0,48955.0,53.0,658.0,2661.0,270.0,26507.0,0,Weekly
271099,David,Barrera,Brazil,Female,25,40,30,21936,2486,651.0,312,39.0,68448.0,62.0,511.0,3093.0,321.0,37656.0,0,Daily
243946,Melissa,Aguilar,India,Female,56,74,8,36466,3665,475.0,12,33.0,54296.0,35.0,626.0,3963.0,338.0,27199.0,0,Monthly
191873,Donna,Williams,Argentina,Female,37,48,34,22148,1659,585.0,320,26.0,45882.0,31.0,527.0,3302.0,326.0,23198.0,1,Daily
753955,Rebecca,Fernandez,Mexico,Male,61,52,19,21355,25696,492.0,9,21.0,31916.0,47.0,652.0,1901.0,342.0,20603.0,1,Occasionally
428686,Gregory,Johnson,Mexico,Female,66,13,13,48955,1990,604.0,7,34.0,84058.0,61.0,461.0,1709.0,158.0,32598.0,0,Monthly
970382,Kayla,Stewart,India,Male,28,36,18,43867,2904,234.0,340,30.0,49329.0,27.0,249.0,1389.0,209.0,10248.0,1,Daily
675404,Rebecca,Weber,Mexico,Female,38,33,6,31820,8974,373.0,6,18.0,45392.0,45.0,566.0,1621.0,341.0,16003.0,0,Occasionally
813930,David,Roth,Brazil,Female,39,9,19,60506,23305,285.0,50,33.0,55828.0,74.0,461.0,2066.0,333.0,27291.0,0,Weekly
604105,Austin,Clark,India,Female,37,13,21,20349,13810,407.0,304,24.0,48039.0,49.0,641.0,2728.0,271.0,16436.0,1,Daily
982029,Justin,Mcdonald,India,Female,30,53,24,29516,10595,415.0,335,31.0,38104.0,50.0,455.0,2280.0,166.0,19399.0,1,Daily
322523,Stephen,Douglas,Brazil,Male,58,63,26,21668,8838,424.0,333,22.0,40187.0,37.0,599.0,3110.0,342.0,33061.0,0,Daily
417774,Danny,Whitehead,Argentina,Male,41,67,6,20008,3582,676.0,319,34.0,70183.0,75.0,879.0,3958.0,403.0,34906.0,0,Daily
358149,Elizabeth,Miller,India,Male,38,61,11,65884,11865,472.0,328,27.0,44783.0,26.0,513.0,2396.0,182.0,19308.0,1,Daily
664298,Jennifer,Blevins,Argentina,Male,31,47,21,29992,5740,483.0,301,26.0,52727.0,29.0,550.0,3291.0,319.0,12719.0,0,Daily
912786,Janet,Cortez,India,Male,31,9,21,29949,22690,387.0,341,26.0,68308.0,42.0,507.0,2478.0,231.0,27435.0,1,Daily
391285,Jason,Nichols,Brazil,Male,18,40,21,21220,8866,187.0,52,23.0,47579.0,43.0,139.0,1879.0,306.0,19472.0,1,Weekly
339248,Timothy,Taylor,Brazil,Female,67,18,22,35326,2444,527.0,12,32.0,69618.0,37.0,528.0,2979.0,231.0,22044.0,0,Monthly
321666,Jason,Martin,Mexico,Female,30,48,34,27883,14321,395.0,323,25.0,30374.0,48.0,597.0,1461.0,340.0,22992.0,0,Daily
457316,Robert,Gates,India,Female,24,10,35,22881,3953,465.0,349,26.0,50812.0,46.0,585.0,3610.0,332.0,15068.0,1,Daily
903449,Andrew,Cobb,Brazil,Female,44,63,33,28758,2433,506.0,351,25.0,43814.0,38.0,520.0,1817.0,301.0,21131.0,1,Daily
920370,Rachel,Haynes,Mexico,Male,30,77,24,23469,3222,652.0,339,24.0,66759.0,37.0,300.0,2375.0,312.0,26425.0,0,Daily
405071,Nicole,Gross,Mexico,Female,22,44,3,20942,5321,528.0,354,26.0,56720.0,46.0,364.0,2693.0,332.0,27242.0,0,Daily
637753,Eileen,Graham,India,Female,68,13,18,28193,28001,263.0,307,28.0,42973.0,46.0,481.0,2804.0,417.0,32350.0,1,Daily
883550,John,Horn,Brazil,Female,59,14,11,24786,7064,249.0,50,20.0,23561.0,35.0,285.0,2847.0,247.0,32399.0,0,Weekly
731831,Vincent,Weiss,India,Male,39,60,6,23220,1170,621.0,8,31.0,64591.0,72.0,549.0,3232.0,340.0,23846.0,0,Occasionally
669655,Erica,Turner,Mexico,Female,59,30,7,36050,2697,391.0,11,10.0,44600.0,27.0,525.0,2876.0,218.0,17210.0,0,Monthly
372945,Jared,Rios,Mexico,Male,70,71,8,27915,23072,435.0,52,37.0,45251.0,48.0,260.0,2071.0,240.0,31387.0,1,Weekly
157858,Emily,Miller,Brazil,Female,53,41,20,20074,21975,349.0,6,28.0,48805.0,42.0,448.0,2518.0,303.0,32268.0,0,Occasionally
613785,Kevin,Conrad,Brazil,Male,30,44,30,21733,4439,458.0,313,19.0,30029.0,34.0,406.0,3562.0,326.0,25054.0,0,Daily
382218,Brandon,Medina,Brazil,Female,49,69,31,27269,9363,329.0,334,15.0,32440.0,29.0,409.0,3017.0,191.0,20674.0,0,Daily
615590,George,Hinton,Mexico,Female,48,52,37,41999,6762,512.0,5,28.0,38832.0,41.0,434.0,3097.0,280.0,24791.0,0,Occasionally
236865,Melinda,Haynes,Brazil,Male,26,9,19,30862,22393,472.0,326,21.0,49407.0,56.0,669.0,2360.0,303.0,24276.0,1,Daily
376384,Melissa,Cantrell,Mexico,Female,65,8,38,22530,3435,417.0,52,21.0,38783.0,26.0,424.0,4608.0,271.0,14744.0,1,Weekly
743149,Emily,Stuart,Argentina,Male,54,42,7,37975,19192,279.0,336,33.0,48962.0,30.0,586.0,2765.0,284.0,30008.0,0,Daily
548507,Eric,Nielsen,Argentina,Female,67,77,35,24747,3281,411.0,47,33.0,68426.0,22.0,227.0,2701.0,258.0,12075.0,0,Weekly
320192,Erin,Dalton,Argentina,Male,31,30,13,30989,13635,318.0,5,26.0,34197.0,38.0,488.0,2181.0,230.0,29891.0,0,No
733386,Jennifer,Powell,Argentina,Male,44,63,33,28443,3702,580.0,10,25.0,69995.0,49.0,582.0,2479.0,230.0,26129.0,0,Monthly
942396,Raven,King,India,Male,62,65,25,22214,1127,382.0,308,28.0,60438.0,46.0,504.0,2652.0,331.0,25526.0,1,Daily
624928,Cynthia,Parrish,Argentina,Female,68,44,2,31553,22377,628.0,48,33.0,35425.0,30.0,495.0,2276.0,235.0,13480.0,1,Weekly
376856,Jeff,Martin,Mexico,Female,63,34,35,51583,12320,573.0,319,39.0,60271.0,62.0,753.0,4326.0,331.0,24423.0,1,Daily
351771,Shawn,Velez,India,Female,59,79,10,20879,3841,403.0,54,22.0,34966.0,39.0,465.0,2761.0,200.0,24298.0,0,Weekly
977242,Jacqueline,Bond,Brazil,Male,49,52,2,25839,16990,257.0,48,24.0,35881.0,39.0,577.0,1602.0,257.0,10824.0,0,Weekly
137936,Charles,Price,Argentina,Female,59,5,3,43642,11706,516.0,14,35.0,71727.0,62.0,543.0,2222.0,268.0,30905.0,0,Monthly
158631,Danielle,Carter,Mexico,Female,30,52,10,23750,7019,538.0,52,20.0,52286.0,42.0,584.0,3655.0,355.0,20325.0,0,Weekly
264091,Jonathan,Gonzales,India,Male,64,73,33,35767,12073,663.0,14,30.0,62499.0,60.0,578.0,2831.0,271.0,16436.0,0,Monthly
410119,Paul,Rodriguez,Argentina,Male,20,64,27,24932,6217,436.0,11,26.0,38980.0,38.0,393.0,2026.0,285.0,21168.0,0,Monthly
